sku|store_number|description|regular_price|dept_code|sale_price|sale_qty|promo_start_date|promo_end_date|promo_min_qty|promo_limit_qty|promo_buy_qty|promo_get_qty|promo_tag|family_sale_code|tax_pct|bottle_deposit|cool|brand_name|product_name|size|uom|scale_flag|how_to_sell|avg_weight|wgt_selector|item_location
00080878042302|72|PANTENE COND CURLY DRY-MOISTRZ|4.49|49|11.00|3|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068584||||||12|OZ|N||||
00080878044856|72|PANTENE H/S STYLE TOUCHBL VOLM|4.99|49||||||||||||||||8.50|OZ|N||||
00080878043026|72|PANTENE MSSE FINE VOL TRPL ACT|4.99|49||||||||||||||||6.60|OZ|N||||
00080878043033|72|PANTENE STYLNG GEL BDY BLDNG|4.99|49||||||||||||||||6.80|OZ|N||||
00080878044948|72|PANTENE THICK SILKENING DETNGL|4.99|49||||||||||||||||8.50|OZ|N||||
00080878043118|72|PANTENE MS CURL DEFINING|4.99|49||||||||||||||||6.60|OZ|N||||
00080878043132|72|PANTENE GEL CURL SHAPING|4.99|49||||||||||||||||6.80|OZ|N||||
00073575277252|72|MITSUKAN NAT RICE VINEGAR|2.59|1|2.29|1|2018/06/28|2018/08/01|0|0|||Giant Eagle Advantage Card Price|||||||12|OZ|N||||
00029000072084|72|PLANTERS BONUS DRY RST LT SLT|4.99|89|5.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15014695||||||20|OZ|N||||
00029000072091|72|PLANTERS BONUS DRY RST SLTPNUT|4.99|89|5.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15014695||||||20|OZ|N||||
00239877000008|72|PETITE CAKE NUTTY BERRY|8.99|58||||||||||||||||18|OZ|Y||||
00269877000005|72|PETITE CAKE MD BURNT ALMOND|8.99|58||||||||||||||||18|OZ|Y||||
00299877000002|72|PETITE CAKE SHAVED CHOCOLATE|8.99|58||||||||||||||||18|OZ|Y||||
00239734000004|72|PETITE CAKE MD COOKIES & CREAM|8.99|58||||||||||||||||18|OZ|Y||||
00079400061478|72|DEGREE MEN ADVENTURE SOLID|4.79|110||||||||||||||||2.70|OZ|N||||
00079400070210|72|DEGREE MEN MOTN SPORT SOLID|4.79|110||||||||||||||||2.70|OZ|N||||
00041390014659|72|KIKKOMAN SCE TERIYAKI GRL GRN|4.49|1||||||||||||||||20.5|OZ|N||||
00254257000003|72|FRESH ARRANGEMENT|0.01|6||||||||||||||||1|EA|Y||||
00264258000001|72|FRESH ARRANGEMENT|0.01|6||||||||||||||||1|EA|Y||||
00024000578086|72|DM NO SUGAR ADDED RED GRAPEFRT|3.99|4||||||||||||||||19.50|OZ|N||||
00023896576909|72|POP SECRET MOVIE THTR BUTR 3CT|3.49|91|2.99|1|2018/06/28|2018/08/08|0|0|||Giant Eagle Advantage Card Price|||||||9.60|OZ|N||||
00073570567594|72|HELUVA WHITE CHED BACON|2.00|35|5.00|3|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15119083||||||12|OZ|N||||
00042272000432|72|AMYS ENTR ND RICE MAC/CHEESE|4.29|36||||||||||||||||8|OZ|N||||
00042272001286|72|AMYS PIZZA 4 CHEESE|7.49|37||||||||||||||||12|OZ|N||||
00041390023019|72|KIKKOMAN PONZU LIME SAUCE|2.99|1||||||||||||||||10|OZ|N||||
00087212006419|72|JEMILA BREAD MIX|2.69|1||||||||||||||||5|OZ|N||||
00062200825036|72|VEET GEL CREME SENS ALOE VIT E|6.99|110||||||||||||||||6.76|OZ|N||||
00215102000005|72|FUDGE ORANGE CREAM|5.00|124||||||||||||||||8|OZ|Y||||
00245102000002|72|FUDGE RASPBERRY SWIRL VANILLA|5.00|124||||||||||||||||8|OZ|Y||||
00225103000003|72|FUDGE MINT CHOC SWIRL|5.00|124||||||||||||||||8|OZ|Y||||
00043000004890|72|MHIC VANILLA CARAMEL LATTE|3.99|67||||||||||||||||8.70|OZ|N||||
00043000003336|72|MHIC FRENCH VANILLA CAFE|3.99|67||||||||||||||||8.40|OZ|N||||
00027000612866|72|WESSON VEGETABLE OIL 48OZ|3.99|44||||||||||||||||48|OZ|N||||
00802535410053|72|AFRICAN PRIDE RELAXER KIT REG|4.99|49|3.99|1|2018/06/28|2018/07/25|0|0|||Giant Eagle Advantage Card Price|||||||1|EA|N||||
00632169120147|72|ROOTS COCONUT OIL SCALP CNDTNR|3.99|49||||||||||||||||1|EA|N||||
00077312410704|72|SHINE N JAM COND GEL REG|3.29|49|2.89|1|2018/06/28|2018/07/25|0|0|||Giant Eagle Advantage Card Price|15069656||||||1|EA|N||||
00024100514458|72|SUNSHINE CHEEZ-IT MIX ORG PKG|3.79|90|5.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15016622||||||10.50|OZ|N||||
00048121216764|72|THOMAS BLUEBERRY MINI BAGEL|3.99|69||||||||||9569075||||||15|OZ|N||||
00185255000149|72|CRISPY GREEN MANGOES 6 PACK|7.99|91||||||||||||||||2.2|OZ|N||||
00071691429029|72|RBMD HYDR 14OZ SIP BOTTLE|6.49|27||||||||||||||||1|EA|N||||
00050000578450|72|FFEAST WET GRL CHKN W/GRAVY|0.65|40||||||||||||||||3|OZ|N||||
00050000578474|72|FFEAST WET RST BEEF W/GRAVY|0.65|40||||||||||||||||3|OZ|N||||
00050000578436|72|FFEAST WET GRVY WHT FISH/TUNA|0.65|40||||||||||||||||3|OZ|N||||
00829274505727|72|MEOW MIX MKT 12VAR SEAFD/MEAT|6.99|40|5.99|1|2018/06/07|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||2.75|OZ|N||||
00030034065515|72|GE JARS SLICE PEACHES LT SYRUP|2.39|1||||||||||||||||24.50|OZ|N||||
00030034065522|72|GE JARS FRUIT MEDLEY SPLENDA|2.39|1||||||||||||||||23.50|OZ|N||||
00030034065539|72|GE JARS FRUIT MEDLEY LT SYRUP|2.39|1||||||||||||||||24.50|OZ|N||||
00071641001107|72|SANFORD PPRMT GEL RT BK 2PK .7|2.99|11||||||||||||||||1|EA|N||||
00253476000009|72|SPARE RIB (PREV. FROZEN)|2.99|5||||||||||||||||1|LB|Y||||
00076808000733|72|BARILLA CUT SPAGHETTI|1.49|1|1.49|1|2017/12/28|2018/06/30|0|0|||Giant Eagle Advantage Card Price|||||||16|OZ|N||||
00041335340720|72|KENS LT HONEY MUSTARD|3.99|1||||||||||||||||24|OZ|N||||
00046000295480|72|OEP STAND N STUFF TACO SHELLS|2.39|1||||||||||||||||7.10|OZ|N||||
00046000288734|72|OEP FAJITA SEASONING|0.99|1||||||||||||||||1|OZ|N||||
00054067630007|72|CM TAP MILL 4.5" ASST COLORS|9.99|11||||||||||||||||1|EA|N||||
00027271121340|72|BRIANNA CLASSIC BTRMLK RNCH DR|3.99|1||||||||||||||||12|OZ|N||||
00043000028278|72|KOOL-AID JAMMER KIWI/STRAW|2.00|67||||||||||||||||60|OZ|N||||
00098132128105|72|BE MATTE FOUND-FAIRLY LIGHT|27.99|49||||||||||||||||1|EA|N||||
00879890000113|72|CRUNCHMASTER MULTIGRAIN SEASLT|3.99|3||||||||||||||||4.5|OZ|N||||
00850668000436|72|KETTLE CHIPS ZESTY JALAPENO|1.00|89||||||||||||||||2|OZ|N||||
00046000295497|72|OEP HARD AND SOFT TACO TWINPK|5.79|1||||||||||||||||21.20|OZ|N||||
00030034061333|72|GE DRY BEAN MEDLEY|1.99|1||||||||||||||||16|OZ|N||||
00030034061340|72|GE DRY BLACK BEANS|1.29|1||||||||||||||||16|OZ|N||||
00030034061357|72|GE DRY PEARL BARLEY|1.29|1||||||||||||||||16|OZ|N||||
00041554217957|72|MB VOLUM XPRS FLS WSHBL BLKBLK|6.99|49||||||||||||||||0.25|OZ|N||||
00041554217964|72|MB VOLUM XPRS FLS WSHBL VRYBLK|6.99|49||||||||||||||||0.25|OZ|N||||
00041554217988|72|MB VOLUM XPRS FLS WTRPF VRYBLK|6.99|49||||||||||||||||0.25|OZ|N||||
00071249161906|72|LOREAL TELSCPC ELINER WP BLACK|9.29|49||||||||||||||||0.08|OZ|N||||
00071249178997|72|LORL VSBLE LFT SERUM NTRL BUFF|14.99|49||||||||||||||||1|OZ|N||||
00071249179031|72|LORL VSBLE LFT SERUM CLSSC TAN|14.99|49||||||||||||||||1|OZ|N||||
00038100130389|72|BUSY BONE MEDIUM SMALL POUCH|9.99|40||||||||||||||||21|OZ|N||||
00033200022060|72|A&H LITTER MULTI CAT 20LB|9.99|40||||||||||||||||20|LB|N||||
00015000788681|72|NUK GRAD KIDDY CUTLERY FORKS|5.49|39||||||||||||||||3|CT|N||||
00076183260098|72|SNPL DT TROPICAL TEA 16Z 6P|5.99|67||||||||||||||||96|OZ|N||||
00040000002239|72|M&M PEANUT BUTTER KING SIZE|1.79|68||||||||||||||||1|EA|N||||
00031506666629|72|D&W CRANBERRY HONEY MUSTARD|2.99|3||||||||||||||||11|OZ|N||||
00052000003390|72|PROPEL KIWI STRAWBERRY|1.25|67|0.79|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15079386||||||710|ML|N||||
00052000003420|72|PROPEL GRAPE|1.25|67|0.79|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15079386||||||710|ML|N||||
00052000003383|72|PROPEL BERRY|1.25|67|0.79|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15079386||||||710|ML|N||||
00052000002997|72|PROPEL LEMON|1.25|67|0.79|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15079386||||||710|ML|N||||
00236143000007|72|BLUEBERRY FAYRE STILTON-CD|21.99|19||||||||||||||||5|LB|Y||||
00226143000008|72|WHITE STILTON W CRANBERRY-CD|19.99|19||||||||||||||||5|LB|Y||||
00761657504166|72|MONTCHEVRE ORGANIC MINI G&H-CD|6.99|19||||||||||||||||4|OZ|N||||
00038000256035|72|EGGO FAM PAK 24CT CINN TOAST|5.49|36||||||||||||||||25.80|OZ|N||||
00781723980212|72|AU GRATIN 10"|8.49|11||||||||||||||||1|EA|N||||
00071464414504|72|BOLTHOUSE RASP MERLOT VINGRETT|4.49|1||||||||||13929792||||||14|OZ|N||||
00045255018301|72|TAMARINDO PODS 12/10 OZ|4.49|4||||||||||||||||10|OZ|N||||
00027000442050|72|HUNT MANWICH THICK & CHUNKY|1.00|1||||||||||||||||15.50|OZ|N||||
00781723300010|72|SS PERFORATED COLANDER 8.7"|23.99|11||||||||||||||||1|EA|N||||
00781723110862|72|MINI DINO CREAMER|4.99|11||||||||||||||||1|EA|N||||
00009800800056|72|GG80 NUTELLA & GO|1.50|69||||||||||||||||1.80|OZ|N||||
00075609037696|72|OLAY RGNRST MICROSCULPT SERUM|26.99|49|20.24|1|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||1.70|OZ|N||||
00613008719791|72|ARIZONA SEET TEA GALLON|3.49|67|2.78|1|2018/05/17|2018/09/05|0|0|||Giant Eagle Advantage Card Price|14942161||||||128|OZ|N||||
00073491201003|72|KOZY SHACK RICE PUD 6PK|4.29|35||||||||||||||||24|OZ|N||||
00073491202000|72|KOZY SHACK TAPIOCA PUD 6PK|4.29|35||||||||||||||||24|OZ|N||||
00020685079405|72|CAPE COD POTATO CHP SLT VNG LF|3.79|89|5.00|2|2018/06/21|2018/07/11|0|0|||Giant Eagle Advantage Card Price|14975970||||||8|OZ|N||||
00020685079535|72|CAPE COD POTATO CHP SWT SPCY J|3.79|89|5.00|2|2018/06/21|2018/07/11|0|0|||Giant Eagle Advantage Card Price|14975970||||||8|OZ|N||||
00082592194640|72|NAKED JUICE STRAWBERRY/BANANA|7.99|4|6.99|1|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15127330||||||64|OZ|N||||
00074182281298|72|SOFTSP BW HNYSUCKL ORANGE PEEL|3.79|110|2.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15086023||||||18|OZ|N||||
00017400140045|72|MINUTE RTS BRWN & WILD RICE|2.00|1|4.00|2|2017/12/28|2018/12/26|0|0|||Giant Eagle Advantage Card Price|||||||8.80|OZ|N||||
00025700003816|72|ZIPLOC VP FREEZER BAG QT|5.79|27||||||||||||||||38|CT|N||||
00013700217203|72|HEFTY VP LAWN/LEAF 39GAL|9.29|27|6.99|1|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15158850||||||18|CT|N||||
00076750055942|72|CHILI'S $30 MULTI CARD|30.00|999||||||||||||||||||N||||
00652878006433|72|TASSO GARLIC STUFF GRN OLIVE|6.29|1||||||||||||||||13.1|OZ|N||||
00030034064617|72|GE WHOLE CRANBERRY SAUCE|1.49|1||||||||||||||||14|OZ|N||||
00030034064600|72|GE JELLED CRANBERRY SAUCE|1.49|1||||||||||||||||14|OZ|N||||
00075900005318|72|BE FAMILY SIZE MAC & CHEESE|5.49|5||||||||||||||||28|OZ|N||||
00080878008995|72|PANTENE COND CLASSIC CARE|4.49|49|11.00|3|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068584||||||12|OZ|N||||
00080878002184|72|PANTENE SHAMP CLASSIC CARE|4.49|49|11.00|3|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068584||||||12.60|OZ|N||||
00080878004065|72|PANTENE SHAMP 2-IN-1 CLSC CARE|4.49|49|11.00|3|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068584||||||12.60|OZ|N||||
00031000101251|72|BANQ FRUIT PIE APPLE|1.25|36||||||||||||||||7|OZ|N||||
00031000101268|72|BANQ FRUIT PIE PEACH|1.25|36||||||||||||||||7|OZ|N||||
00031000101244|72|BANQ FRUIT PIE CHERRY BERRY|1.25|36||||||||||||||||7|OZ|N||||
00078915037206|72|PROGRES MAGNETIC PELLERS SET|7.99|11||||||||||||||||1|EA|N||||
00078915034441|72|FRESH FRUIT VEGGIE BRUSH|4.99|11||||||||||||||||1|EA|N||||
00080000505279|72|SK LS CHNK LT TUNA WATER POUCH|1.39|1||||||||||||||||2.60|OZ|N||||
00749826000565|72|PURE PROTEIN CHOC PNT BTTR 6PK|7.79|10||||||||||||||||6|PK|N||||
00749826140292|72|PURE PROTEIN CHOC DELUXE 6PK|7.79|10||||||||||||||||6|PK|N||||
00792850007406|72|BB MANGO BUTTER LIP BALMREFILL|3.29|49||||||||||||||||0.15|OZ|N||||
00747599306532|72|GHIRADELLI DARK RASPBERRY BA88|4.29|68||||||||||||||||5.32|OZ|N||||
00632169111640|72|ROOTS OLIVE OIL SMTH'N HOLDPUD|6.49|49||||||||||||||||13|OZ|N||||
00044600015996|72|CLOROX WIPES 2/150CT CIT/FRSH|8.99|27||||||||||||||||150|CT|N||||
00309971822063|72|REVLON BROW FANTASY LT BROWN|8.29|49||||||||||||||||0.01|OZ|N||||
00027000690864|72|WESSON CANOLA OIL 48OZ|3.99|44||||||||||||||||48|OZ|N||||
00086374061816|72|FLIP FLOP-MILK CHOCO 2OZ|3.00|68||||||||||||||||1|EA|N||||
00249751000000|72|8" SL MD BOSTON CREME CAKE|7.99|58||||||||||||||||20|OZ|Y||||
00240807000005|72|NATURES BASKET WHOLE LEG USA|1.99|24||||||||||||||||1|LB|Y||||
00240408000008|72|NATURES BASKET CHCKN DRUM USA|2.29|24||||||||||||||||1|LB|Y||||
00240409000007|72|NATURES BASKET CHCKN THIGH USA|2.29|24||||||||||||||||1|LB|Y||||
00240406000000|72|NATURES BASKET SPLIT BRST USA|3.69|24||||||||||||||||1|LB|Y||||
00240414000009|72|NB THIN SLICED BREAST USA|5.29|24||||||||||||||||1|LB|Y||||
00220715000007|72|B&E THN BNLS CHCKN BRST USA|7.99|5||||||||||||||||18|LB|Y||||
00289428000001|72|FRM RSD 16/20 CKD P/D SHRIMP|18.99|23||||||||||||||||1|LB|Y||||
00289518000003|72|FRM RSD 31/40 PDT OFF INDIA|10.99|23||||||||||||||||1|LB|Y||||
00018000004027|72|PILL CRESCENT ROLLS 4 CT|1.79|35||||||||||||||||4|OZ|N||||
00018000003181|72|PILL FLAKY CINNAMON ROLL 8CT|2.50|35||||||||||||||||13|OZ|N||||
00871459000015|72|DAIYA MOZZARELLA STYLE SHREDS|4.99|4||||||||||||||||8|OZ|N||||
00871459000022|72|DAIYA CHEDDAR STYLE SHREDS|4.99|4||||||||||||||||8|OZ|N||||
00044000025403|72|OREOS GOLDEN DOUBLE STUF|3.49|90|2.99|1|2018/06/28|2018/09/26|0|0|||Giant Eagle Advantage Card Price|15122642||||||15.25|OZ|N||||
00044000025427|72|OREOS MINT CREME|3.49|90|2.99|1|2018/06/28|2018/09/26|0|0|||Giant Eagle Advantage Card Price|15122642||||||15.25|OZ|N||||
00044000025298|72|OREOS CHOCOLATE CREME|3.49|90|2.99|1|2018/06/28|2018/09/26|0|0|||Giant Eagle Advantage Card Price|15122642||||||15.25|OZ|N||||
00220664000004|72|B&E BREAST TENDER USA|7.99|5||||||||||||||||18|LB|Y||||
00044000025410|72|OREOS PB CREME|3.49|90|2.99|1|2018/06/28|2018/09/26|0|0|||Giant Eagle Advantage Card Price|15122642||||||15.25|OZ|N||||
00071249168707|72|LOREAL ROOT RESCUE LIGHT BLOND|6.99|49||||||||||||||||1|EA|N||||
00691535525016|72|NUGO DARK MINT CHOC CHIP 1.76Z|1.25|10||||||||||||||||1.76|OZ|N||||
00071249164433|72|LOREAL ROOT RESCUE DARK BROWN|6.99|49||||||||||||||||1|EA|N||||
00071249164457|72|LOREAL ROOT RESCUE MEDM BROWN|6.99|49||||||||||||||||1|EA|N||||
00071249164471|72|LOREAL ROOT RESCUE LIGHT BROWN|6.99|49||||||||||||||||1|EA|N||||
00016000625709|72|GM KIX|4.79|44||||||||||||||||18|OZ|N||||
00657622222015|72|HONEST TEA HNY GREEN TEA|1.59|67||||||||||||||||16.9|OZ|N||||
00657622531551|72|HONEST TEA HALF AND HALF|1.59|67|5.00|4|2018/05/17|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15008003||||||16.9|OZ|N||||
00748209386289|72|RYL CRST POT HOLDER LICORICE|4.29|27||||||||||||||||1|EA|N||||
00077975087312|72|GLUTEN FREE PRETZEL STICKS|3.89|89||||||||||||||||8|OZ|N||||
00787359177002|72|FG HONEY RSTD SLICED ALMONDS|4.29|1||||||||||||||||3.50|OZ|N||||
00787359177019|72|FG TOASTED SLICED ALMONDS|4.29|1||||||||||||||||3.50|OZ|N||||
00087359177096|72|FG CRANBERRY & GLAZED WALNUTS|4.79|1||||||||||||||||3.50|OZ|N||||
00058449450023|72|NP ORG FLAX PLUS HOT OATMEAL|3.99|44||||||||||||||||14|OZ|N||||
00030034062439|72|GE OATS & HONEY CEREAL W/RAISN|2.79|44||||||||||||||||16|OZ|N||||
00038000324109|72|KELL POPTART FRST WILD BERRY|2.49|44||||||||||||||||15.20|OZ|N||||
00000000273794|72|PICKLE BAR BAG|3.99|3||||||||||||||||1|LB|N||||
00038000077814|72|KELLOGG'S RICE KRISPIES TREATS|10.99|44||||||||||||||||31.20|OZ|N||||
00036800326736|72|TC IBUPROFEN LIQ SFTGL EZ OPEN|7.79|10||||||||||||||||80|CT|N||||
00203966000002|72|SMERDEL'S KLOBASA SLOVENIAN|6.29|5||||||||||||||||1|LB|Y||||
00075900002409|72|BE FRESH 8 CT. PATTY|4.99|5||||||||||||||||12|OZ|N||||
00041533243229|72|THERMALON MOIST HEAT NECK WRAP|19.99|10||||||||||||||||1|EA|N||||
00813866013639|72|YES TO CARROTS PAMP SHAMPOO|8.99|49||||||||||||||||16.9|OZ|N||||
00016000274884|72|BC AU GRATIN POTATOES|1.50|1||||||||||||||||4.70|OZ|N||||
00016000274891|72|BC SCALLOPED POTATOES|1.50|1||||||||||||||||4.70|OZ|N||||
00009800895250|72|FERRERO NUTELLA SPREAD|7.99|69||||||||||||||||26.50|OZ|N||||
00051500241363|72|JIF TO GO PNUT BUTTER CREAMY|2.99|69||||||||||||||||12|OZ|N||||
00054100014009|72|VLAS OVALS HAMB DILL CHIPS|2.99|1|4.00|2|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|||||||24|OZ|N||||
00068573032309|72|HERB LIVING ORG IT PARSLEY|2.99|4||||||||||||||||1|EA|N||||
00068573031500|72|HERB LIVING ORG CILANTRO|2.99|4||||||||||||||||1|EA|N||||
00068573031005|72|HERB LIVING ORG BASIL|2.99|4||||||||||||||||1|EA|N||||
00068573031104|72|HERB LIVING ORG MINT|2.99|4||||||||||||||||1|EA|N||||
00363736327002|72|AURO DRI FOR SWIMMERS EAR|3.99|10||||||||||||||||1|OZ|N||||
00054800120079|72|UNC BEN BROWN RICE POLY BAG|4.49|1||||||||||||||||2|LB|N||||
00036800361027|72|TRL TC COTTON SWABS 50CT|0.99|49||||||||||||||||50|CT|N||||
00256106000004|72|HUNTSMAN 2 LAYER-CD|20.99|19||||||||||||||||8|LB|Y||||
00224034000007|72|SLICED HONEYDEW|1.99|4||||||||||||||||1|LB|Y||||
00224050000005|72|SLICED CANTALOUPE|1.99|4||||||||||||||||1|LB|Y||||
00044700361474|72|OM LNCH HAM & AMERICAN W/CRKRS|1.99|5||||||||||11279931||||||3.40|OZ|N||||
00065595600011|72|CHOC CHIP COOKIE DOUGH BITES|1.00|68||||||||||||||||3.10|OZ|N||||
00070462431575|72|SWEDISH FISH RED 1.9 BAG|5.99|68||||||||||||||||1.90|LB|N||||
00310119035887|72|B&L BIO TRUE MULTI PRP TWN PK|18.99|10||||||||||||||||20|OZ|N||||
00310119035863|72|B&L BIO TRUE MULTI PURPOSE 10Z|9.99|10||||||||||||||||10|OZ|N||||
00310119035825|72|B&L BIO TRUE MULTI PURPOSE 4OZ|4.99|10||||||||||||||||4|OZ|N||||
00059642918273|72|BUBBLE GUM STAND UP POUCH|6.29|68||||||||||||||||27|OZ|N||||
00071720035153|72|POP DROPS THEATER BOX|1.00|68||||||||||||||||3.50|OZ|N||||
00028000187859|72|NESTLE ASSORTED MINIS|11.99|68||||||||||||||||40|OZ|N||||
00014500013521|72|BE STMFRSH PREM EDAMAME|2.79|36||||||||||||||||10|OZ|N||||
00275108000003|72|FUDGE CARAMEL CHOC PEANUT|5.00|124||||||||||||||||8|OZ|Y||||
00019200832625|72|RESOLVE PET HIGH TRAFFIC FOAM|5.99|27|4.69|1|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|||||||22|OZ|N||||
00071720004562|72|TOOTSIE CHILDS PLAY STAND UP|5.99|68||||||||||||||||27|OZ|N||||
00037466083315|72|LINDT EXCELLENCE CHILI BAR|3.29|68||||||||||||||||1|EA|N||||
00042238323636|72|HARIBO HAPPY COLA BOTTLE PEG|1.59|68||||||||||||||||5|OZ|N||||
00792850006621|72|BURT'S BEES MILK&HONEY LOTION|8.99|49||||||||||||||||6|OZ|N||||
00044500329803|72|HF ULTRA VAR OR TRKY & SMK HAM|6.49|5||||||||||||||||16|OZ|N||||
00044500329810|72|HF ULTRA VAR HON TRKY&SMK HAM|6.49|5||||||||||||||||16|OZ|N||||
00044500976441|72|HF ULTRA THN L/S OR TRKY BRST|4.99|5|6.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15084931||||||8|OZ|N||||
00044500976458|72|HF ULTRA THIN L/S HONEY HAM|4.99|5|6.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15084931||||||8|OZ|N||||
00257912000004|72|CUPCAKE MD YELLOW W/MD BTTRCRM|4.99|58|4.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15084026||||||12|OZ|Y||||
00277912000002|72|CUPCAKE MD 6 HALF&HALF W/MD BT|4.99|58|4.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15084044||||||12|OZ|Y||||
00071662993450|72|CRAYOLA GIANT FNGR PAINT PAPER|3.79|11||||||||||||||||1|EA|N||||
00071662660185|72|CRAYOLA 3CT TUBS PRMRY COLORS|8.99|11||||||||||||||||1|EA|N||||
00071662660192|72|CRAYOLA 3CT TUBS SECONDARY CLR|8.99|11||||||||||||||||1|EA|N||||
00036800133174|72|TC STOMACH RLF REG CHERRY 16OZ|3.79|10||||||||||||||||16|OZ|N||||
00380040549005|72|TENA WMN UNDERWEAR SUPER+LRG|11.99|10||||||||||5044137||||||16|CT|N||||
00046500714931|72|GLADE PISO RFL 2PK ODOR SPRING|5.79|27||||||||||||||||2|CT|N||||
00046500717772|72|GLADE SPRAY RFL HAWAIIAN BRZ|5.29|27||||||||||||||||6.20|OZ|N||||
00037000292159|72|FBRZ SM SP LINEN/SKY|3.29|27||||||||||||||||1|CT|N||||
00051000191144|72|PF SB ARTISAN FRENCH ROLLS|3.99|36||||||||||15047308||||||14.40|OZ|N||||
00041167093504|72|ACT SPONGEBOB ANTICAVITY RINSE|3.99|110||||||||||||||||16.90|OZ|N||||
00052092022194|72|HF GIANT PASTA PAN W/LID|9.49|11||||||||||||||||1|PK|N||||
00052092243483|72|HF ICHEF RSTER 15X10 W/LID|11.99|11||||||||||||||||1|PK|N||||
00052092243964|72|HF ICHEF SQ CAKE PAN W/LID 2PK|9.79|11||||||||||||||||1|PK|N||||
00305215251002|72|Q-TIPS 625CT|4.49|49||||||||||||||||625|CT|N||||
00076750065620|72|HOME DEPOT $500 GIFT CARD|500.00|999||||||||||||||||||N||||
00079400265401|72|DEGREE MEN COOL RUSH INV SOLID|2.99|110||||||||||||||||2.70|OZ|N||||
00036800215573|72|TC NASAL DECON PE MAX STR 150C|12.79|10||||||||||||||||150|CT|N||||
00036800171770|72|TC CLD MULTSYM DT COOLICE 24CT|3.79|10||||||||||||||||24|CT|N||||
00028400092357|72|STACYS BAGEL CHIP EVERYTHING|3.99|3|6.00|2|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15146721||||||7|OZ|N||||
00305210089785|72|PONDS TOWELETTES MORNING FRESH|5.29|49||||||||||||||||28|CT|N||||
00696692948593|72|*BV-GERBERAS 5 STEM|6.00|6||||||||||||||||1|BH|N||||
00020662002655|72|NEWMANS ROASTED GARLIC SAUCE|2.99|1||||||||||||||||24|OZ|N||||
00300651433074|72|SYSTANE BALANCE TWIN PK 10ML|19.99|10||||||||||||||||0.20|ML|N||||
00300651433029|72|SYSTANE BALANCE LUBR EYE DROP|13.49|10||||||||||||||||0.10|ML|N||||
00603084227778|72|GARNIER SKN RNW TNTD EYE ROLLR|12.99|49||||||||||||||||0.50|OZ|N||||
00024150401241|72|POM POMEGRANATE 24OZ 100%|5.99|4||||||||||||||||24|OZ|N||||
00074904201283|72|CHIQ: APPLE BITES WITH CARAMEL|1.00|4|1.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||1|EA|N||||
00070919023810|72|HATFIELD HONEY HAM STEAK|3.00|5||||||||||||||||8|OZ|N||||
00305210089792|72|PONDS TOWELETTES EVENING SOOTH|5.29|49||||||||||||||||28|CT|N||||
00036800360440|72|TC OIL FREE FACE MSTRZR SNS SK|8.49|49||||||||||||||||4|OZ|N||||
00030034065485|72|GE BASIL LEAVES|3.79|44||||||||||||||||0.62|OZ|N||||
00030034065508|72|GE GARLIC SALT|2.99|44||||||||||||||||5.25|OZ|N||||
00036800093232|72|TC OIL FREE ACNE WASH|4.99|49||||||||||||||||6|OZ|N||||
00036800156937|72|TC FACIAL BUFF PUFF XTRA GENTL|3.49|49||||||||||||||||1|EA|N||||
00036800360945|72|TC DRY SKIN CREAM|7.99|49||||||||||||||||10.10|OZ|N||||
00070969004104|72|GARLIC SQUEEZE MINCED|5.99|4||||||||||||||||20|OZ|N||||
